=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.07.26 22:04:39 =~=~=~=~=~=~=~=~=~=~=~=
Tstart,A0,A1,Tstop
33847796,442,620,33848024
33850092,428,619,33850320
33852388,430,619,33852616
33854684,443,656,33854912
33856980,489,213,33857208
33859272,432,158,33859496
33861568,429,158,33861792
33863864,428,158,33864088
33866156,424,158,33866384
33868452,426,159,33868680
33870748,313,158,33870976
33873044,157,158,33873272
33875340,156,158,33875568
33877632,156,158,33877856
33879928,156,158,33880152
33882224,156,159,33882448
33884520,156,397,33884744
33886812,156,617,33887040
33889108,155,629,33889336
33891404,154,624,33891632
33893700,155,620,33893928
33895992,156,628,33896216
33898288,160,655,33898512
33900584,453,649,33900808
33902880,423,619,33903104
33905172,446,620,33905400
33907468,435,622,33907696
33909768,434,620,33909992
33912060,448,627,33912288
33914352,438,165,33914576
33916648,416,158,33916872
33918944,429,158,33919168
33921240,429,158,33921464
33923532,421,158,33923760
33925828,421,159,33926056
33928124,167,158,33928352
33930420,156,158,33930648
33932712,156,158,33932936
33935008,156,158,33935232
33937304,155,158,33937528
33939600,156,160,33939824
33941892,156,483,33942120
33944188,155,610,33944416
33946484,155,630,33946712
33948780,155,622,33949008
33951072,155,622,33951296
33953368,156,633,33953592
33955664,165,645,33955888
33957960,521,610,33958184
33960252,430,622,33960480
33962548,439,620,33962776
33964844,429,619,33965072
33967140,434,622,33967368
33969432,517,536,33969656
33971728,518,160,33971952
33974024,424,159,33974248
33976320,427,158,33976552
33978612,430,158,33978840
33980908,424,158,33981136
33983204,478,158,33983432
33985496,160,159,33985720
33987792,156,158,33988016
33990088,156,158,33990312
33992384,155,158,33992608
33994680,155,159,33994904
33996972,157,176,33997200
33999268,156,653,33999496
34001564,155,624,34001792
34003856,155,629,34004088
34006152,155,621,34006376
34008448,156,627,34008672
34010744,157,674,34010968
34013040,358,670,34013264
34015332,421,618,34015560
34017628,445,621,34017856
34019924,430,620,34020152
34022220,432,619,34022448
34024512,446,653,34024736
34026808,454,169,34027032
34029104,416,158,34029328
34031400,427,158,34031624
34033692,430,159,34033920
34035988,419,158,34036216
34038284,416,159,34038512
34040580,165,159,34040808
34042872,156,158,34043096
34045168,155,158,34045392
34047464,155,158,34047688
34049760,155,158,34049984
34052052,156,162,34052280
34054348,155,593,34054576
34056644,155,615,34056872
34058940,155,629,34059168
34061232,155,622,34061456
34063528,155,626,34063752
34065824,156,666,34066048
34068120,345,662,34068344
34070412,433,616,34070648
34072708,443,622,34072936
34075004,433,621,34075232
34077300,431,620,34077528
34079592,443,656,34079816
34081888,466,174,34082112
34084184,418,158,34084408
34086480,429,159,34086704
34088772,429,158,34089000
34091068,424,158,34091296
34093364,422,159,34093592
34095656,167,159,34095880
34097952,156,158,34098184
34100248,156,158,34100472
34102544,156,158,34102768
34104840,155,158,34105064
34107132,156,165,34107360
34109428,155,632,34109656
34111724,155,622,34111952
34114020,155,629,34114248
34116312,155,620,34116536
34118608,156,626,34118832
34120904,157,673,34121128
34123200,368,668,34123424
34125492,423,618,34125720
34127788,446,620,34128016
34130084,433,622,34130312
34132380,433,620,34132608
34134672,452,615,34134896
34136968,458,162,34137192
34139264,421,158,34139488
34141560,429,158,34141784
34143852,427,157,34144080
34146148,421,158,34146376
34148444,486,158,34148672
34150740,159,158,34150968
34153032,156,157,34153256
34155328,156,158,34155552
34157624,156,158,34157848
34159916,155,159,34160144
34162212,156,299,34162440
34164508,156,620,34164744
34166804,155,629,34167032
34169100,155,625,34169328
34171392,155,620,34171616
34173688,156,630,34173912
34175984,163,654,34176208
34178280,521,610,34178504
34180572,430,622,34180800
34182868,435,621,34183096
34185164,426,619,34185392
34187456,430,619,34187680
34189752,496,374,34189976
34192048,489,159,34192272
34194344,427,158,34194568
34196640,425,158,34196864
34198932,426,158,34199160
34201228,426,159,34201456
34203524,245,158,34203752
34205820,156,158,34206048
34208112,156,158,34208336
34210408,156,158,34210632
34212704,156,158,34212928
34214996,156,163,34215224
34217292,155,601,34217520
34219588,155,616,34219816
34221884,155,628,34222112
34224180,155,621,34224408
34226472,156,626,34226696
34228768,157,668,34228992
34231064,383,665,34231288
34233364,422,618,34233592
34235652,446,619,34235880
34237948,434,621,34238176
34240244,435,620,34240472
34242540,506,551,34242768
34244832,518,160,34245056
34247128,420,158,34247352
34249424,425,158,34249648
34251720,425,158,34251944
34254012,421,158,34254240
34256308,418,158,34256536
34258604,157,158,34258832
34260900,156,158,34261128
34263192,156,158,34263416
34265488,156,158,34265712
34267784,156,160,34268008
34270076,156,512,34270304
34272372,155,613,34272600
34274668,155,632,34274896
34276964,155,624,34277192
34279260,155,626,34279488
34281552,157,662,34281776
34283848,346,665,34284072
34286144,425,618,34286368
34288436,443,620,34288664
34290732,432,621,34290960
34293028,432,620,34293256
34295324,448,625,34295552
34297616,456,163,34297840
34299920,423,158,34300144
34302208,431,158,34302432
34304504,429,158,34304728
34306800,424,158,34307024
34309092,470,158,34309320
34311388,158,158,34311616
34313684,156,158,34313912
34315980,156,158,34316208
34318272,156,159,34318496
34320568,156,160,34320792
34322864,156,480,34323088
34325160,155,611,34325384
34327452,155,631,34327680
34329748,155,625,34329976
34332044,155,626,34332272
34334340,156,668,34334568
34336632,355,667,34336856
34338928,422,617,34339152
34341224,444,620,34341448
34343516,432,621,34343744
34345812,434,620,34346040
34348108,479,581,34348336
34350404,509,160,34350632
34352700,422,158,34352928
34354992,427,158,34355216
34357288,427,158,34357512
34359584,422,158,34359808
34361880,384,158,34362104
34364172,157,158,34364400
34366476,156,158,34366704
34368764,156,158,34368992
34371060,155,159,34371288
34373352,156,162,34373576
34375648,155,584,34375872
34377944,155,617,34378168
34380240,155,628,34380464
34382532,155,621,34382760
34384828,156,626,34385056
34387124,158,659,34387352
34389420,453,649,34389648
34391712,421,622,34391936
34394008,440,620,34394232
34396304,430,619,34396528
34398596,433,622,34398824
34400892,527,450,34401120
34403188,508,159,34403416
34405484,427,158,34405712
34407780,426,157,34408008
34410072,424,158,34410296
34412368,426,159,34412592
34414664,172,159,34414888
34416960,156,158,34417184
34419252,156,158,34419480
34421548,156,158,34421776
34423844,156,159,34424072
34426140,157,185,34426368
34428432,156,639,34428656
34430728,155,626,34430952
34433028,155,625,34433256
34435320,155,621,34435544
34437612,156,632,34437840
34439908,167,635,34440136
34442204,498,610,34442432
34444500,433,624,34444728
34446792,432,621,34447016
34449088,429,620,34449312
34451384,443,656,34451608
34453680,449,168,34453904
34455972,418,158,34456200
34458268,432,158,34458496
34460564,429,158,34460792
34462860,424,159,34463088
34465152,487,158,34465376
34467448,158,158,34467672
34469744,156,158,34469968
34472040,156,158,34472264
34474332,156,159,34474560
34476628,156,160,34476856
34478924,156,531,34479152
34481220,156,616,34481448
34483512,155,630,34483736
34485808,155,622,34486032
34488104,156,626,34488328
34490400,158,662,34490624
34492692,444,651,34492920
34494988,421,622,34495216
34497284,438,620,34497512
34499580,426,619,34499808
34501872,433,622,34502096
34504168,511,411,34504392
34506464,483,159,34506688
34508760,429,158,34508984
34511052,426,158,34511280
34513348,425,158,34513576
34515644,421,159,34515872
34517940,164,159,34518168
34520232,156,158,34520456
34522528,156,158,34522752
34524824,156,158,34525048
34527120,156,159,34527352
34529412,156,379,34529640
34531708,156,615,34531936
34534004,155,631,34534232
34536296,155,624,34536520
34538592,155,625,34538816
34540888,156,658,34541112
34543184,351,666,34543408
34545480,421,618,34545704
34547772,445,619,34548000
34550068,432,621,34550296
34552364,433,620,34552592
34554656,527,497,34554888
34556952,520,159,34557176
34559248,422,158,34559472
34561544,424,158,34561768
34563840,421,158,34564064
34566132,422,159,34566360
34568428,164,159,34568656
34570724,156,158,34570952
34573020,156,158,34573248
34575312,155,158,34575536
34577608,156,159,34577832
34579904,156,363,34580128
34582200,156,615,34582424
34584492,155,631,34584720
34586788,155,625,34587016
34589084,155,626,34589312
34591380,156,669,34591608
34593672,354,669,34593896
34595968,421,618,34596192
34598264,446,619,34598488
34600560,432,620,34600784
34602852,433,622,34603080
34605148,517,423,34605376
34607444,486,159,34607672
34609740,430,159,34609968
34612032,426,158,34612256
34614328,425,158,34614552
34616624,418,159,34616848
34618920,163,159,34619144
34621212,156,158,34621448
34623508,156,158,34623736
34625804,156,159,34626032
34628100,156,160,34628328
34630392,156,496,34630616
34632688,155,614,34632912
34634984,155,629,34635208
34637280,155,621,34637504
34639572,156,624,34639800
34641868,161,656,34642096
34644164,521,611,34644392
34646460,431,623,34646688
34648752,432,622,34648976
34651048,427,618,34651272
34653344,442,655,34653568
34655640,444,167,34655864
34657932,421,159,34658160
34660228,428,158,34660456
34662524,426,158,34662752
34664820,421,158,34665048
34667112,332,158,34667336
34669408,156,158,34669632
34671704,156,158,34671928
34674000,156,158,34674224
34676292,155,159,34676520
34678588,157,227,34678816
34680884,156,620,34681112
34683180,155,631,34683408
34685472,155,623,34685696
34687768,156,625,34687992
34690068,156,665,34690296
34692360,356,670,34692584
34694652,422,618,34694880
34696948,444,619,34697176
34699244,429,619,34699472
34701540,431,621,34701768
34703832,492,343,34704056
34706128,440,158,34706352
34708424,429,158,34708648
34710720,431,158,34710944
34713012,423,159,34713240
34715308,488,158,34715536
34717604,158,158,34717832
34719900,156,158,34720128
34722192,156,158,34722416
34724488,156,159,34724712
34726784,156,165,34727008
34729080,155,651,34729304
34731372,155,623,34731600
34733668,155,624,34733896
34735964,155,623,34736192
34738260,156,637,34738488
34740552,297,654,34740776
34742848,425,616,34743072
34745144,445,620,34745368
34747436,431,621,34747664
34749732,433,622,34749960
34752028,517,418,34752256
34754324,457,159,34754552
34756624,428,158,34756848
34758912,430,158,34759136
34761208,422,158,34761432
34763504,488,158,34763728
34765796,158,159,34766024
34768092,156,158,34768320
34770388,156,158,34770616
34772684,156,159,34772912
34774976,156,169,34775200
34777272,156,651,34777496
34779568,155,626,34779792
34781864,156,625,34782088
34784160,156,624,34784384
34786452,156,646,34786680
34788748,349,667,34788976
34791044,422,618,34791272
34793340,444,620,34793568
34795632,428,619,34795856
34797928,431,621,34798152
34800224,494,328,34800448
34802520,433,158,34802744
34804812,430,159,34805040
34807108,430,158,34807336
34809404,423,158,34809632
34811700,421,158,34811928
34813992,157,158,34814216
34816288,156,158,34816512
34818584,156,158,34818808
34820880,155,159,34821104
34823180,157,208,34823408
34825468,156,622,34825696
34827764,155,630,34827992
34830060,155,625,34830288
34832352,156,626,34832576
34834648,157,672,34834872
34836944,432,652,34837168
34839236,426,622,34839464
34841532,437,622,34841760
34843828,428,618,34844056
34846124,442,655,34846352
34848420,440,164,34848648
34850712,423,158,34850936
34853008,428,158,34853232
34855304,428,158,34855528
34857596,425,159,34857824
34859892,167,159,34860120
34862188,156,158,34862416
34864484,156,158,34864712
34866780,156,158,34867008
34869072,156,160,34869296
34871368,156,520,34871592
34873664,155,617,34873888
34875960,155,630,34876184
34878252,155,621,34878480
34880548,156,631,34880776
34882844,172,627,34883072
34885136,449,615,34885360
34887432,444,622,34887656
34889736,434,622,34889960
34892024,435,621,34892248
34894320,529,474,34894544
34896612,492,159,34896840
34898908,428,158,34899136
34901204,433,158,34901432
34903496,422,158,34903720
34905792,490,158,34906016
34908088,158,158,34908312
34910384,156,158,34910608
34912676,156,158,34912904
34914972,155,159,34915200
34917268,157,194,34917496
34919564,156,620,34919792
34921860,156,630,34922088
34924152,155,626,34924376
34926448,156,626,34926672
34928744,157,671,34928968
34931040,462,642,34931264
34933332,430,622,34933560
34935628,433,622,34935856
34937924,429,620,34938152
34940220,446,644,34940448
34942512,471,162,34942736
34944808,423,158,34945032
34947104,426,158,34947328
34949400,424,158,34949624
34951692,419,159,34951920
34953988,161,159,34954216
34956284,156,158,34956512
34958580,156,158,34958808
34960872,156,158,34961096
34963168,156,164,34963392
34965464,156,651,34965688
34967760,155,625,34967984
34970052,155,625,34970280
34972348,156,625,34972576
34974644,157,668,34974872
34976936,364,669,34977160
34979232,422,622,34979456
34981528,441,621,34981752
34983824,428,619,34984056
34986120,441,642,34986344
34988412,443,166,34988640
34990708,423,158,34990936
34993004,427,158,34993232
34995296,429,158,34995520
34997592,426,159,34997816
34999888,164,159,35000112
35002184,156,158,35002408
35004480,156,158,35004704
35006772,156,158,35007000
35009068,156,162,35009296
35011364,155,634,35011592
